analysis_set,signature_id,time_window,time_label,pathway,tier,pathway_method,cohort_count,total_paired_n,pooled_spearman_rho,ci_low,ci_high,prediction_low,prediction_high,tau2_fisher_z,i2_percent,direction_consistency,p_value,fdr_within_analysis_window_tier
INDEPENDENT_ONLY,SIG002,T1,T24,HALLMARK_APOPTOSIS,PRESET_PRIMARY,SINGSCORE,3,141,-0.1547867512651525,-0.428489127467625,0.1449347152751789,-0.7809848942216053,0.6266060965342217,0.0,0.0,0.6666666666666666,0.1562526609566806,0.426604821707243
INDEPENDENT_ONLY,SIG002,T1,T24,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_SECONDARY,SINGSCORE,3,141,0.0113091028068629,-0.634708205222432,0.6480217335582046,-0.9993898606254252,0.999416839430673,0.0707835453675873,72.02555799395141,0.6666666666666666,0.9548056509824036,0.9812309768010864
INDEPENDENT_ONLY,SIG002,T1,T24,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_SECONDARY,SINGSCORE,3,141,-0.0596185738270595,-0.6189042725741742,0.5397823363849638,-0.998142153007525,0.9976417371767984,0.0491137282275362,62.87889300793057,0.6666666666666666,0.7360219965949102,0.8905100831061361
INDEPENDENT_ONLY,SIG002,T1,T24,HALLMARK_COAGULATION,PRESET_PRIMARY,SINGSCORE,3,141,-0.173903269827259,-0.2530352569738331,-0.0924598425938486,-0.3975125705189157,0.0692026801653312,0.0,0.0,1.0,0.0118320160599591,0.4259525781585292
INDEPENDENT_ONLY,SIG002,T1,T24,HALLMARK_COMPLEMENT,PRESET_PRIMARY,SINGSCORE,3,141,-0.1092559294864749,-0.713327664832871,0.5879576086866104,-0.99938230711388,0.9990422407306994,0.0625160312899552,65.2040165030415,0.6666666666666666,0.6084247603899268,0.7685365394399074
INDEPENDENT_ONLY,SIG002,T1,T24,HALLMARK_DNA_REPAIR,HALLMARK_SECONDARY,SINGSCORE,3,141,-0.1037672410681433,-0.4977433876758166,0.3257064617796955,-0.9654566588531904,0.9480699442656948,0.0121894796073397,17.890120810870727,0.6666666666666666,0.4175242382995929,0.6922518854978256
INDEPENDENT_ONLY,SIG002,T1,T24,HALLMARK_E2F_TARGETS,HALLMARK_SECONDARY,SINGSCORE,3,141,-0.091585069173441,-0.3619445738367748,0.192986114348661,-0.7353186865311518,0.639025588184846,0.0,0.0,0.6666666666666666,0.302760996031561,0.6420822176079221
INDEPENDENT_ONLY,SIG002,T1,T24,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_SECONDARY,SINGSCORE,3,141,-0.1536142939785129,-0.5188737277026677,0.2590756755666588,-0.8842704371948944,0.7951709687648439,0.0,20.477805165538577,0.6666666666666666,0.2535435682837343,0.6313775771722446
INDEPENDENT_ONLY,SIG002,T1,T24,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_SECONDARY,SINGSCORE,3,141,-0.2644068479880155,-0.5263978763064101,0.0434406014456185,-0.8333579544371434,0.5765951483383764,0.0,0.0,1.0,0.0656625237689759,0.6003049995291415
INDEPENDENT_ONLY,SIG002,T1,T24,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_SECONDARY,SINGSCORE,3,141,-0.2271868693660189,-0.3278947028084673,-0.1213736174560398,-0.5033907788435685,0.0911413715563727,0.0,0.0,1.0,0.011844468155084,0.5778418045528035
INDEPENDENT_ONLY,SIG002,T1,T24,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_SECONDARY,SINGSCORE,3,141,-0.0397153181990484,-0.574752046250368,0.5191079727815437,-0.9951735712888023,0.9943444575604689,0.034305852927125,52.24790441744433,0.6666666666666666,0.8070703996939323,0.9218124213501556
