dataset,signature_id,time_window,gene,gene_group,paired_n,mean_standardized_contribution,median_standardized_contribution,bootstrap_se,ci95_lower,ci95_upper,positive_fraction,negative_fraction,mean_absolute_contribution,development_overlap_status,analysis_role
GSE54514,SIG022,T3,GPAA1,BACTERIAL_GEOMETRIC_MEAN,18,-0.003769329060614642,0.014178776912814262,0.02505246089819756,-0.05213768784567014,0.046570924832608364,0.5555555555555556,0.4444444444444444,0.08776714892032315,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG022,T3,CTSB,BACTERIAL_GEOMETRIC_MEAN,18,0.08175727891424703,0.11765382975421225,0.03338926874591361,0.014774944373878713,0.14685145539088612,0.6666666666666666,0.3333333333333333,0.1460556955958441,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG022,T4,IFI27,VIRAL_GEOMETRIC_MEAN,14,-0.03107902292204829,0.021440152778821477,0.16035347390632168,-0.34790607161692333,0.26801477268848717,0.5,0.5,0.43831882014820345,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG022,T4,JUP,VIRAL_GEOMETRIC_MEAN,14,0.08623759873327128,0.09314277042107286,0.03144628730176716,0.021882563281333624,0.14652240361227306,0.7142857142857143,0.2857142857142857,0.12234952369584809,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG022,T4,LAX1,VIRAL_GEOMETRIC_MEAN,14,0.05171037992260282,0.05898714598894778,0.05281614548453545,-0.05028542819012251,0.1543537914243134,0.6428571428571429,0.35714285714285715,0.1707993629402414,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG022,T4,HK3,BACTERIAL_GEOMETRIC_MEAN,14,0.09851193279825783,0.0608764799899756,0.0804001310198714,-0.04826111435289822,0.25924402656717044,0.7142857142857143,0.2857142857142857,0.22235326602292488,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG022,T4,TNIP1,BACTERIAL_GEOMETRIC_MEAN,14,-0.023451552774993233,-0.004557785460431464,0.03832257579382625,-0.09705991280143844,0.05221577459032586,0.5,0.5,0.11465305278049828,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG022,T4,GPAA1,BACTERIAL_GEOMETRIC_MEAN,14,0.010010712275676414,0.04537929700003573,0.0370178062293421,-0.06481993379035877,0.08115996876461493,0.5714285714285714,0.42857142857142855,0.11826133661360202,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG022,T4,CTSB,BACTERIAL_GEOMETRIC_MEAN,14,0.07856907573755689,0.0882592726503732,0.033704838573382,0.012434542143493611,0.14364265632487835,0.7142857142857143,0.2857142857142857,0.1293426136348276,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG023,T1,FAM89A,LINEAR_PANEL,31,-0.20148822407751968,-0.0915263900529502,0.08017862101634776,-0.35685508226703855,-0.03975628884463028,0.2903225806451613,0.7096774193548387,0.3768040340064348,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG023,T1,IFI44L,LINEAR_PANEL,31,-0.26052933557105823,-0.2898404335733767,0.18546566217818844,-0.6310839429698722,0.11205939455399541,0.3225806451612903,0.6774193548387096,0.8420953019353711,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG023,T2,FAM89A,LINEAR_PANEL,28,-0.2301590430085627,-0.16821873597303216,0.08626462686600482,-0.3871659776613624,-0.05660954556801945,0.42857142857142855,0.5714285714285714,0.3816064875219095,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG023,T2,IFI44L,LINEAR_PANEL,28,0.08235571134090221,0.03945211340525494,0.1663901250841553,-0.23274652502670418,0.4100471695719465,0.5357142857142857,0.4642857142857143,0.6644575444782573,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG023,T3,FAM89A,LINEAR_PANEL,18,-0.2248972658223168,-0.1614020680665169,0.07605255981479266,-0.3716046289872429,-0.08323413112139706,0.3333333333333333,0.6666666666666666,0.29339352876713015,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG023,T3,IFI44L,LINEAR_PANEL,18,-0.4381724342810734,-0.4364216556160889,0.2992789246348198,-1.010844986165039,0.16903099847515513,0.2777777777777778,0.7222222222222222,1.1155332264770783,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG023,T4,FAM89A,LINEAR_PANEL,14,-0.1542383192231909,-0.1404241325633811,0.11073475811709181,-0.3553287616463978,0.07193540120745978,0.2857142857142857,0.7142857142857143,0.32442334491922403,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG023,T4,IFI44L,LINEAR_PANEL,14,-0.09472892138754226,-0.07648269248507042,0.25444509499400736,-0.5655793631756415,0.4119515220888637,0.35714285714285715,0.6428571428571429,0.7085245161545579,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T1,ADRB2,LINEAR_PANEL,31,0.12127246360558849,0.10974908716815668,0.05285482385934925,0.02152387742180199,0.2253668327061686,0.7096774193548387,0.2903225806451613,0.2577553098582942,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T1,CTSG,LINEAR_PANEL,31,0.08499998001463269,-0.00869331726423001,0.08306373324101136,-0.08049730114786895,0.24455905728708097,0.4838709677419355,0.5161290322580645,0.3410637531788121,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T1,CX3CR1,LINEAR_PANEL,31,-0.02152691561680494,-0.009558905404901554,0.042345851502747965,-0.10418474893687879,0.06248184212730069,0.41935483870967744,0.5806451612903226,0.18654119619525708,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T1,CXCR6,LINEAR_PANEL,31,0.04668587091604839,0.009717383645628186,0.03224858179415423,-0.014012519732470939,0.11582234331975796,0.5483870967741935,0.45161290322580644,0.136344396335699,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T1,IL4R,LINEAR_PANEL,31,0.051138117017030194,0.036790989109259695,0.04252002832843873,-0.033517386653198256,0.1311453526856339,0.5161290322580645,0.4838709677419355,0.19992845735715714,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T1,LTB,LINEAR_PANEL,31,-0.4092261408158121,-0.31636533324355104,0.12132973028688912,-0.6580761684889465,-0.18370591205249168,0.2903225806451613,0.7096774193548387,0.6163302552131397,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T1,TMSB10,LINEAR_PANEL,31,-0.3995400019906607,-0.38029251754271554,0.1019434424195034,-0.6056929841204758,-0.2013456318504729,0.2903225806451613,0.7096774193548387,0.5640991100630376,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T2,ADRB2,LINEAR_PANEL,28,0.16096834334484836,0.14285980178061658,0.04624874511174062,0.06979584343007329,0.25612291536323367,0.7142857142857143,0.2857142857142857,0.23138740043776101,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T2,CTSG,LINEAR_PANEL,28,0.1398924680345303,0.0490184637771391,0.07893745742705938,-0.00742842171722253,0.29950700933539026,0.5357142857142857,0.4642857142857143,0.3373710011796905,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T2,CX3CR1,LINEAR_PANEL,28,-0.062391492085718966,-0.08672063260120823,0.03412988577565835,-0.12869884786448874,0.0033310368727419073,0.32142857142857145,0.6785714285714286,0.16373524401235015,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T2,CXCR6,LINEAR_PANEL,28,-0.011591718221741562,-0.043348678425844174,0.0189294836351333,-0.04903598358885107,0.02541062372938195,0.35714285714285715,0.6428571428571429,0.08643702478141903,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T2,IL4R,LINEAR_PANEL,28,0.1331959747322791,0.12779015917462666,0.04708149763676045,0.04080216349725606,0.22762567749333829,0.75,0.25,0.2342606764675515,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T2,LTB,LINEAR_PANEL,28,-0.23068036658750174,-0.17860521536226273,0.13473823081612457,-0.49371274225738365,0.024678960564246035,0.4642857142857143,0.5357142857142857,0.5992834957588624,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T2,TMSB10,LINEAR_PANEL,28,-0.5130577966668731,-0.5833040984602744,0.10037507832102904,-0.7052233891752876,-0.3226227088389741,0.21428571428571427,0.7857142857142857,0.6177687360346793,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T3,ADRB2,LINEAR_PANEL,18,0.03779422867972988,0.050971326541813806,0.044475632551340634,-0.04597968674002985,0.126302399323246,0.6111111111111112,0.3888888888888889,0.14848930939604463,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T3,CTSG,LINEAR_PANEL,18,0.24250933764315313,0.05724780576486713,0.13029789904727188,0.002076426740212944,0.505310537686869,0.5555555555555556,0.4444444444444444,0.46905912226314683,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T3,CX3CR1,LINEAR_PANEL,18,-0.0365784173000305,-0.06806838592102907,0.04882208701029473,-0.13440778648750626,0.057301277166216705,0.4444444444444444,0.5555555555555556,0.18867477402524557,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T3,CXCR6,LINEAR_PANEL,18,0.03819512336647281,0.003704822328199529,0.03731955550609669,-0.035218756406261556,0.11311672924797386,0.6111111111111112,0.3888888888888889,0.11414035234086602,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T3,IL4R,LINEAR_PANEL,18,0.08359812361524319,0.15113312851083494,0.06489429933251328,-0.05256162706409664,0.20124335673758975,0.7222222222222222,0.2777777777777778,0.24421577155313623,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T3,LTB,LINEAR_PANEL,18,-0.33333580649956013,-0.3554861766737131,0.10910705398636761,-0.5469061361978137,-0.12600318361754978,0.2777777777777778,0.7222222222222222,0.4864660389201525,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T3,TMSB10,LINEAR_PANEL,18,-0.5194311410862926,-0.48708276159017594,0.13287200727662196,-0.786061447210425,-0.2558082253932684,0.16666666666666666,0.8333333333333334,0.6436432977023794,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T4,ADRB2,LINEAR_PANEL,14,0.11805996071144173,0.11326736734529597,0.04565172521819941,0.027490004967411538,0.20721692530074245,0.8571428571428571,0.14285714285714285,0.16126111856805683,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T4,CTSG,LINEAR_PANEL,14,0.3218091164696104,0.39131449604454943,0.11405438315121422,0.09197014450067029,0.5340991147181575,0.8571428571428571,0.14285714285714285,0.46263525291815333,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T4,CX3CR1,LINEAR_PANEL,14,-0.0005112558465222313,0.029937122157749872,0.050017764127554945,-0.09676171299435705,0.10226495162753475,0.5714285714285714,0.42857142857142855,0.13787694306298656,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T4,CXCR6,LINEAR_PANEL,14,-0.05868380832466015,-0.05500187144968138,0.035092442154318344,-0.1270549886784466,0.014038089313319303,0.14285714285714285,0.8571428571428571,0.11308449966427576,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T4,IL4R,LINEAR_PANEL,14,0.06843807978252228,0.11116137166416715,0.07578274115287474,-0.08724470001599952,0.21496352387101086,0.5714285714285714,0.42857142857142855,0.239171962880226,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T4,LTB,LINEAR_PANEL,14,-0.12689078366140108,-0.12607617765533663,0.118819903192354,-0.37967325037640376,0.09465706008434008,0.42857142857142855,0.5714285714285714,0.3328324652816456,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG033,T4,TMSB10,LINEAR_PANEL,14,-0.45833852119347523,-0.26736255220928223,0.1859846074815489,-0.825298486399666,-0.10549760730889611,0.2857142857142857,0.7142857142857143,0.6175494040166178,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,NQO2,MODULE_1,31,0.0013118799541316274,0.01046255135794407,0.015463923935795496,-0.029096269620376466,0.02989510512443228,0.5483870967741935,0.45161290322580644,0.07272704992603958,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,SLPI,MODULE_1,31,0.02213278623088501,0.03984765159254404,0.02654690042445444,-0.02807496382884414,0.07334847650802624,0.6451612903225806,0.3548387096774194,0.11742471568757425,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,ORM1,MODULE_1,31,-0.043940387758715026,-0.04767183989705928,0.0209581191669622,-0.08433251805962508,-0.0031635635242025693,0.3225806451612903,0.6774193548387096,0.10882282335518872,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,KLHL2,MODULE_1,31,-0.023453700897508877,-0.014098455376542808,0.01631345974204121,-0.055395200693912815,0.008493357801882968,0.4838709677419355,0.5161290322580645,0.07642041410344919,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,ANXA3,MODULE_1,31,-0.011597801199058498,-0.013409463699853645,0.016745863987422616,-0.045161479690528375,0.020456926100885967,0.45161290322580644,0.5483870967741935,0.07938641487169737,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,TXN,MODULE_1,31,0.016639473606658878,0.015097806903039017,0.00934811686111045,-0.0005596583686857988,0.03499953041575989,0.6451612903225806,0.3548387096774194,0.04518499961538785,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,AQP9,MODULE_1,31,-0.015429781880428818,-0.01897476667436181,0.010578913698318758,-0.03753168544854202,0.004758458138619314,0.3548387096774194,0.6451612903225806,0.04410607369174738,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,BCL6,MODULE_1,31,-0.0198619928337114,-0.020713849521323567,0.009740219351867625,-0.039053791642624375,-0.0008145197377649949,0.41935483870967744,0.5806451612903226,0.048984810744023964,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,DOK3,MODULE_1,31,-0.011454227434310944,-0.012310814136160683,0.008330890438719785,-0.028359756010507334,0.003918686520211297,0.41935483870967744,0.5806451612903226,0.04098316429130401,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,PFKFB4,MODULE_1,31,-0.02010388415695775,-0.022881176458300564,0.011265052191188578,-0.04195706109998207,0.0023135333482404985,0.3548387096774194,0.6451612903225806,0.05149757408367437,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,TYK2,MODULE_1,31,-0.00612988981684293,-0.0023229797519277932,0.00697174214952702,-0.01951031270781391,0.006996866418495644,0.45161290322580644,0.5483870967741935,0.030890135961453475,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,BCL2L11,MODULE_2,31,0.002914900489817343,-2.196120395263157e-05,0.0018078206563135978,-0.0005042294566362051,0.006307286603196571,0.4838709677419355,0.5161290322580645,0.007700354759911763,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,BCAT1,MODULE_2,31,-0.019889376619171995,-0.004930451130137338,0.009785392419244006,-0.03960681131857914,-0.0017112724788492907,0.3870967741935484,0.6129032258064516,0.039946924177598986,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,BTBD7,MODULE_2,31,-0.0038181424310831913,-0.0034753982958269907,0.001903652839737295,-0.007629189787886422,-0.00018471462345070102,0.2903225806451613,0.7096774193548387,0.008804149546767616,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,CEP55,MODULE_2,31,-0.009845538179198329,-0.0005803471984107236,0.005982696828394869,-0.021904782910512063,0.001653350421020476,0.3870967741935484,0.6129032258064516,0.02730314490847759,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,HMMR,MODULE_2,31,-0.008093585559214068,-0.0002456607385522959,0.005436493388513519,-0.018795030434761276,0.0025382794871235403,0.4838709677419355,0.5161290322580645,0.023197841041542922,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,PRC1,MODULE_2,31,-0.00020034480905097493,-0.007105319082656031,0.007410070497784717,-0.014309521456274385,0.014698278196804153,0.45161290322580644,0.5483870967741935,0.03304683794704162,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,KIF15,MODULE_2,31,-0.0010307412041523037,0.0012681265931204942,0.002495887506977882,-0.006110423464515865,0.0035910372950828076,0.5483870967741935,0.45161290322580644,0.00964083834405457,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,CAMP,MODULE_2,31,0.047451236288073836,0.02487122121804821,0.020563623035556616,0.009314337210327154,0.08997202044944183,0.6129032258064516,0.3870967741935484,0.09210817050170272,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,CEACAM8,MODULE_2,31,-0.004665868472745477,-0.014245255228948461,0.02882331407497751,-0.0599330197246995,0.053923778792071546,0.45161290322580644,0.5483870967741935,0.12783130861455408,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,DEFA4,MODULE_2,31,0.03355356719601846,0.0009151551772821514,0.02718126956256392,-0.01975752376087621,0.0902043470200532,0.5161290322580645,0.4838709677419355,0.11480841158957213,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,LCN2,MODULE_2,31,-0.006735087949438024,0.004487047756229977,0.026326869372863288,-0.05754513821154044,0.043961326362420595,0.5161290322580645,0.4838709677419355,0.128101161803467,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,CTSG,MODULE_2,31,0.024377281292528825,-0.003139170681968786,0.025222384418778474,-0.02241335522267551,0.07384473935473848,0.4838709677419355,0.5161290322580645,0.10808600703097868,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,AZU1,MODULE_2,31,0.02011471866231013,0.012126245893220058,0.018063247702394154,-0.01361661928079933,0.055851649729126124,0.6129032258064516,0.3870967741935484,0.07491774305209715,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,MAFB,MODULE_3,31,0.02496503962515739,0.029056553542789604,0.013329290283530084,-0.0008955057110751137,0.050602398909809596,0.6451612903225806,0.3548387096774194,0.06626336797204588,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,OASL,MODULE_3,31,-0.03680261439997207,-0.04725752982254048,0.012989258802079632,-0.06174415804974476,-0.01083902914395836,0.3548387096774194,0.6451612903225806,0.06933017312834167,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,UBE2L6,MODULE_3,31,-0.02696581484262263,-0.030408175208691015,0.010941462292073956,-0.04911920069495041,-0.005677687689692989,0.2903225806451613,0.7096774193548387,0.05319767377996151,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,VAMP5,MODULE_3,31,-0.024193005401912927,-0.028989507185863527,0.010731269432876197,-0.04485933809603787,-0.0022797346849790334,0.3870967741935484,0.6129032258064516,0.053428093285737346,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,CCL2,MODULE_3,31,-0.009094721162897758,-0.003983320387001549,0.0043254383402858525,-0.018313227379172667,-0.001816297469449122,0.3548387096774194,0.6451612903225806,0.01421790285939011,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,NAPA,MODULE_3,31,-0.021228867959439995,-0.023949303985734496,0.007072854846171486,-0.035072316565180374,-0.0074092935444751064,0.25806451612903225,0.7419354838709677,0.03495797014520825,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,ATG3,MODULE_3,31,-0.0032869933136062766,-0.0017941859855444345,0.003956019096421847,-0.010834474793106076,0.0046670017911208846,0.41935483870967744,0.5806451612903226,0.018225627775847682,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,VRK2,MODULE_3,31,0.000794081674317414,-0.0013973648795332061,0.003668592324666284,-0.0065882293281587685,0.007897192346597318,0.4838709677419355,0.5161290322580645,0.0163464690222395,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,TMEM123,MODULE_3,31,0.01201720389633161,0.007986842355388862,0.012858166786496178,-0.014302963742697291,0.03793466316050749,0.5483870967741935,0.45161290322580644,0.05881350957631364,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,CASP7,MODULE_3,31,-0.0027875234593367246,-0.00539941724097229,0.003963598023207441,-0.01000963210981059,0.005425728444246935,0.4838709677419355,0.5161290322580645,0.017373908742224414,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,DOK2,MODULE_4,31,-0.014124557689683468,-0.02487970157832099,0.007402646777122761,-0.028865690895473067,-2.0860622057439017e-05,0.45161290322580644,0.5483870967741935,0.038032529560632175,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,HLA-DPB1,MODULE_4,31,-0.012915693540106977,-0.015970634151823506,0.005919367337164272,-0.02421292333247767,-0.0010343893856126051,0.41935483870967744,0.5806451612903226,0.029419966327108995,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,BUB3,MODULE_4,31,-0.012261069087913369,-0.009307514068212251,0.006335697419490125,-0.024680457104846423,-6.195445164002324e-05,0.3870967741935484,0.6129032258064516,0.028985542180039348,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,SMYD2,MODULE_4,31,-0.005915144655847218,-0.006076473421496913,0.0026144527969016143,-0.011259985900148461,-0.0009242599167825358,0.2903225806451613,0.7096774193548387,0.01277004384445985,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,SIDT1,MODULE_4,31,-0.0023951221716969977,-0.006139373341832498,0.0045550031979498485,-0.011157220802490387,0.006639009696515632,0.45161290322580644,0.5483870967741935,0.02134091454559417,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,EXOC2,MODULE_4,31,0.0019223055535172381,-0.006323624219970079,0.004168935695852285,-0.005980338664351656,0.010218611804228677,0.45161290322580644,0.5483870967741935,0.020042882235070173,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,TRIB2,MODULE_4,31,-0.0217206196637859,-0.023375561525154995,0.007626710107119701,-0.036987305964127366,-0.0075419632413925896,0.25806451612903225,0.7419354838709677,0.03939215519263325,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T1,KLRB1,MODULE_4,31,-0.0289529388630493,0.008668657764247661,0.020125202677015234,-0.06821090364365472,0.009928270882842725,0.5483870967741935,0.45161290322580644,0.09189140121723498,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T2,NQO2,MODULE_1,28,-0.0215197124973971,-0.021731090348423347,0.013481559105188723,-0.04791933402768637,0.004641829054356874,0.35714285714285715,0.6428571428571429,0.05734720767790518,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T2,SLPI,MODULE_1,28,-0.009329307195902675,-0.004144091961007373,0.021934150934139637,-0.05433974932282921,0.03434308712280746,0.5,0.5,0.09924143266525541,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T2,ORM1,MODULE_1,28,-0.011248712879978221,-0.023535893369167973,0.028828649272972157,-0.06676075920716912,0.048861944598076426,0.42857142857142855,0.5714285714285714,0.12818142510604075,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T2,KLHL2,MODULE_1,28,0.010216641270622075,-0.007842004060738412,0.015605326090389934,-0.01930390996823407,0.04152796046503014,0.39285714285714285,0.6071428571428571,0.0666559024123196,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T2,ANXA3,MODULE_1,28,-0.01654517521290199,-0.039418279313881706,0.02068062199887899,-0.05688896968410087,0.024122082712818984,0.39285714285714285,0.6071428571428571,0.09172090528848233,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T2,TXN,MODULE_1,28,0.009950367758991286,0.018156892010619527,0.012486121591859358,-0.014977287137226429,0.033630784906473615,0.5714285714285714,0.42857142857142855,0.05390805544692824,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T2,AQP9,MODULE_1,28,-0.019635575306776145,-0.02974918443486356,0.010734190340996316,-0.0419925127673783,0.00047206023813053136,0.35714285714285715,0.6428571428571429,0.04777034240398669,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T2,BCL6,MODULE_1,28,-0.025478627088500565,-0.0281310145295655,0.011920278220295285,-0.048978443562337985,-0.001970785227342608,0.32142857142857145,0.6785714285714286,0.05469063632844961,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T2,DOK3,MODULE_1,28,-0.016737782395596,-0.020548077872214642,0.009228335868017285,-0.034595742145743416,0.0007371977198714456,0.42857142857142855,0.5714285714285714,0.042820552045331466,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T2,PFKFB4,MODULE_1,28,-0.034539532953193806,-0.03476253280495946,0.010474628273639024,-0.05481584209005882,-0.013944675251518414,0.32142857142857145,0.6785714285714286,0.05259120015861662,NO_KNOWN_OVERLAP,PILOT
GSE54514,SIG034,T2,TYK2,MODULE_1,28,-0.012250661100897245,-0.021360215540382373,0.006594368363733169,-0.023865461114151672,0.001508686995639885,0.2857142857142857,0.7142857142857143,0.03186385500874981,NO_KNOWN_OVERLAP,PILOT
