time_window,time_label,pathway,tier,cohort_count,total_paired_n,pooled_delta_z,ci_low,ci_high,prediction_low,prediction_high,tau2,i2_percent,direction_consistency,p_value,fdr_within_window_tier
T2,T48,HALLMARK_INFLAMMATORY_RESPONSE,PRESET_PRIMARY,5,146,-0.33358882028004583,-0.6069748541866142,-0.06020278637347737,-0.88339435517679,0.21621671461669828,0.020151086082568447,34.65710394744517,1.0,0.027584671783080782,0.139929803886731
T2,T48,HALLMARK_INTERFERON_ALPHA_RESPONSE,PRESET_PRIMARY,5,146,-0.023817758181900447,-0.20540046030533365,0.15776494394153273,-0.2957470611936352,0.24811154482983427,0.003023815708952343,11.143557883495395,0.6,0.7341585108585562,0.8259283247158757
T2,T48,HALLMARK_INTERFERON_GAMMA_RESPONSE,PRESET_PRIMARY,5,146,0.021644342540688442,-0.23984144114112402,0.2831301262225009,-0.5565489061364309,0.5998375912178079,0.024138468720683294,52.8622511470588,0.8,0.8295066315328272,0.8295066315328272
T2,T48,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_SECONDARY,4,118,-0.2754361836900777,-0.8391636138626812,0.2882912464825258,-1.771210781897437,1.2203384145172818,0.0894762917674636,70.38126940546238,1.0,0.21780308608374352,0.4961070294129713
T2,T48,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_SECONDARY,5,146,-0.48261576289326014,-1.108556276674789,0.14332475088826868,-2.0790666011734027,1.1138350753868826,0.20081912579772923,79.6029904311513,0.8,0.09900898684380609,0.3901432688411497
T2,T48,HALLMARK_MITOTIC_SPINDLE,HALLMARK_SECONDARY,5,146,-0.15808237927676838,-0.344280687817312,0.028115929263775263,-0.4282530448606712,0.11208828630713441,0.002709473078718831,0.0,0.8,0.07790035847144651,0.3901432688411497
T2,T48,HALLMARK_MTORC1_SIGNALING,HALLMARK_SECONDARY,5,146,-0.0801880196693224,-0.4662162068988025,0.30584016756015764,-0.8826753088460155,0.7222992695073707,0.04425367750150204,50.01689620704977,0.8,0.5950173519344171,0.7544749867519335
T2,T48,HALLMARK_MYC_TARGETS_V1,HALLMARK_SECONDARY,5,146,0.3550817081457418,-0.1721716201937128,0.8823350364851964,-0.9489061794609264,1.65906959575241,0.13182715889770028,72.93179703783883,0.8,0.13486035327010126,0.39494817743386795
T2,T48,HALLMARK_MYC_TARGETS_V2,HALLMARK_SECONDARY,5,146,0.4998091993529053,0.0036298099779524806,0.9959885887278581,-0.7185079329553525,1.718126331661163,0.11461691107975244,70.07274563840934,0.8,0.048973251840769554,0.33465055424525864
T2,T48,HALLMARK_MYOGENESIS,HALLMARK_SECONDARY,5,146,-0.11187380266014287,-0.4003967798962751,0.1766491745759894,-0.6109364029432993,0.3871887976230136,0.013792684679012788,21.152764713464954,0.8,0.3422773787494086,0.5397450972586828
T2,T48,HALLMARK_NOTCH_SIGNALING,HALLMARK_SECONDARY,5,146,0.08982135303503583,-0.5787768070584018,0.7584195131284734,-1.6508211878453034,1.830463893915375,0.24116564240843105,84.46568335162092,0.8,0.7280762636854982,0.8067872111109574
T2,T48,HALLMARK_OXIDATIVE_PHOSPHORYLATION,PRESET_PRIMARY,5,146,0.16614599906736852,-0.3831571774894702,0.7154491756242072,-1.1388729217952456,1.4711649199299828,0.12901337060429235,69.55522314042595,0.6,0.44829247476419626,0.576376038982538
T2,T48,HALLMARK_P53_PATHWAY,HALLMARK_SECONDARY,5,146,0.16780770552057708,-0.24659205448362712,0.5822074655247813,-0.794025901813559,1.1296413128547131,0.06906630573574132,64.94590342557089,0.8,0.3237916230850584,0.5332408727902027
T2,T48,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_SECONDARY,4,118,0.0992702160366769,-0.32808830108970594,0.5266287331630597,-0.8383743677313957,1.0369147998047497,0.029457415361793728,44.72901600827699,0.5,0.5133471054105566,0.702669320651436
T2,T48,HALLMARK_PEROXISOME,HALLMARK_SECONDARY,5,146,0.2707728866942693,-0.17641748629067744,0.717963259679216,-0.8041046120635704,1.3456503854521091,0.08813419669723153,69.30308523451359,0.8,0.16803157004362823,0.43058089823679735
T2,T48,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_SECONDARY,5,146,-0.16692092105065126,-0.4398708966861919,0.10602905458488937,-0.6695417163384402,0.33569987423713765,0.015278886981818155,22.76537715908163,0.8,0.1647563872780989,0.43058089823679735
T2,T48,HALLMARK_PROTEIN_SECRETION,HALLMARK_SECONDARY,5,146,-0.09930269700821572,-0.34531395921736807,0.1467085652009366,-0.3812883307274383,0.18268293671100688,0.0,0.0,0.6,0.3251468736525626,0.5332408727902027
T2,T48,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SECONDARY,5,146,-0.345284109893999,-1.2817041664835533,0.5911359466955555,-2.8656300920486664,2.175061872260668,0.5134355027145018,90.76186494220852,0.8,0.36382413734328634,0.5524736900398052
T2,T48,HALLMARK_SPERMATOGENESIS,HALLMARK_SECONDARY,4,118,-0.14438582840212025,-0.34388346568940775,0.05511180888516723,-0.4141057140815133,0.12533405727727284,0.0,0.0,1.0,0.1046725843232353,0.3901432688411497
T2,T48,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_SECONDARY,5,146,0.03541814983775262,-0.15095266442940314,0.2217889641049084,-0.1782057781725492,0.24904207784805446,0.0,0.0,0.8,0.6256621841357497,0.7544749867519335
