dataset,time_window,time_label,pathway,tier,paired_n,mean_delta_z,median_delta_z,se_delta_z,bootstrap_ci_low,bootstrap_ci_high,proportion_increasing,mean_ssgsea_delta_z,se_ssgsea_delta_z,p_value,fdr_within_dataset_window_tier
GSE57065,T1,T24,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_SECONDARY,28,-0.26728958228797917,-0.19645653646811662,0.13138117292594423,-0.5183250584748548,-0.026856800291055288,0.42857142857142855,-0.21335829233765022,0.13143544906002466,0.04190535940359697,0.09545109641930422
GSE57065,T1,T24,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_SECONDARY,28,-0.6486520119380896,-0.7151280289219506,0.15987165915788554,-0.9483753600997745,-0.340383840682035,0.21428571428571427,-0.632557496364547,0.1507909095606994,4.9637012012854124e-05,0.0004070234985054038
GSE57065,T1,T24,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_SECONDARY,28,-0.6683967229112371,-0.8097486787540494,0.16337540137352022,-0.9858911145728381,-0.3615336297346934,0.17857142857142858,-0.6766978098950517,0.1693039881825492,4.292002934072424e-05,0.0004070234985054038
GSE57065,T1,T24,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_SECONDARY,28,0.2501076672760621,0.17381216200251906,0.1623607850355011,-0.06090539874582775,0.5690909061887423,0.5714285714285714,0.19510255840808596,0.1521132857375803,0.12345220797604259,0.21089752195907274
GSE57065,T1,T24,HALLMARK_G2M_CHECKPOINT,HALLMARK_SECONDARY,28,-0.10849883123950131,-0.14057212962169666,0.19698039100425754,-0.4832281032889432,0.25108820836894136,0.39285714285714285,-0.121848694605721,0.20266307635634853,0.5817637122933557,0.745384756375862
GSE57065,T1,T24,HALLMARK_GLYCOLYSIS,HALLMARK_SECONDARY,28,-0.061435357315396455,-0.19172921266950405,0.17568208004686134,-0.39285310401035173,0.26767146517929097,0.42857142857142855,-0.06949013229434783,0.17161109326576107,0.7265666993297688,0.8274787409033478
GSE57065,T1,T24,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_SECONDARY,28,-0.1571649972927848,-0.1676838263597601,0.2134349837938107,-0.5506223354458953,0.25482254906663,0.4642857142857143,-0.12252745571470605,0.2140533886741263,0.4615116047505362,0.6524819239576547
GSE57065,T1,T24,HALLMARK_HEME_METABOLISM,HALLMARK_SECONDARY,28,-0.4822834385693529,-0.47842990589324846,0.11033953815235382,-0.6887327130834668,-0.2743737633800136,0.17857142857142858,-0.485450896851415,0.11130135108309767,1.2373365148395183e-05,0.00016910265702806753
GSE57065,T1,T24,HALLMARK_HYPOXIA,HALLMARK_SECONDARY,28,-0.0901581707437545,-0.033745700416341166,0.15421364672183246,-0.38190489210227285,0.20356356020845157,0.5,-0.1041856542169012,0.1505874907199387,0.5587954563494241,0.7390520551718189
GSE57065,T1,T24,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_SECONDARY,28,-0.7958944821955457,-0.8756759105348577,0.22709743349965683,-1.2434311319770706,-0.35196005283676185,0.25,-0.9097078059753695,0.22951559465398666,0.0004572271166711017,0.0026780445405021674
GSE57065,T1,T24,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_SECONDARY,28,-0.6074330079481466,-0.3999208662686235,0.13890093936566214,-0.8953807717064888,-0.3684309244226288,0.14285714285714285,-0.48638987001553363,0.14673810583418787,1.224731221236239e-05,0.00016910265702806753
GSE57065,T1,T24,HALLMARK_INFLAMMATORY_RESPONSE,PRESET_PRIMARY,28,-0.7318226521631542,-0.6289234611821051,0.15084894519434783,-1.0203835774001002,-0.4338173081735765,0.17857142857142858,-0.5834821938887341,0.14157043109078243,1.2261728371545446e-06,1.1035555534390901e-05
GSE57065,T1,T24,HALLMARK_INTERFERON_ALPHA_RESPONSE,PRESET_PRIMARY,28,-0.26799017068770337,-0.05231977301155775,0.10599276165409169,-0.48306741916234597,-0.07249133100667157,0.42857142857142855,-0.25732926783541615,0.10134797863552643,0.011458966012537812,0.01473295630183433
GSE57065,T1,T24,HALLMARK_INTERFERON_GAMMA_RESPONSE,PRESET_PRIMARY,28,-0.35535619485635744,-0.1480886815503219,0.12024945928223886,-0.586838645952466,-0.13457833714743508,0.32142857142857145,-0.354110709426977,0.11293493712675377,0.003125085978016507,0.004687628967024761
GSE57065,T1,T24,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_SECONDARY,28,-0.42449393785704814,-0.3589319813582692,0.1865298430006399,-0.8086890389052603,-0.07759320502001908,0.32142857142857145,-0.4521400102683562,0.18405290630983212,0.02286141106942526,0.0669512752747454
GSE57065,T1,T24,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_SECONDARY,28,-1.0971076502112533,-0.7462842905591154,0.23642469137574165,-1.53469292101527,-0.6555991852304914,0.10714285714285714,-1.0585215844041813,0.21439641755759986,3.4771753815649543e-06,0.00014256419064416313
GSE57065,T1,T24,HALLMARK_MITOTIC_SPINDLE,HALLMARK_SECONDARY,28,-0.04132371762419408,0.11339942419124123,0.19033227148798995,-0.40294867629506337,0.31213036426819774,0.5357142857142857,-0.030572732194360012,0.18972934002665426,0.8281198442870489,0.8705875286094616
GSE57065,T1,T24,HALLMARK_MTORC1_SIGNALING,HALLMARK_SECONDARY,28,-0.3168372193338161,-0.43937946697603025,0.19544234219233594,-0.6746515225290012,0.05490741029349034,0.2857142857142857,-0.37554298093287386,0.1964708214743544,0.10499000797092727,0.187156101165566
GSE57065,T1,T24,HALLMARK_MYC_TARGETS_V1,HALLMARK_SECONDARY,28,-0.19627544030774274,-0.10119185246636501,0.22572863043303315,-0.6459061827769783,0.23628864171418185,0.4642857142857143,-0.1852005176522342,0.22488748859244917,0.38456306045987176,0.5631101956733836
GSE57065,T1,T24,HALLMARK_MYC_TARGETS_V2,HALLMARK_SECONDARY,28,0.09117590843480936,0.057848829338081234,0.22057312337282695,-0.3235000575988552,0.5071745393325559,0.5357142857142857,0.09358421501252479,0.2192004239744069,0.6793435334207851,0.7958024248643483
GSE57065,T1,T24,HALLMARK_MYOGENESIS,HALLMARK_SECONDARY,28,-0.3270693784632438,-0.1490012512306067,0.19210847803498318,-0.6937342246145779,0.026903811908021765,0.42857142857142855,-0.31768191353656405,0.18643050732275965,0.08865710147214827,0.17248609699850154
GSE57065,T1,T24,HALLMARK_NOTCH_SIGNALING,HALLMARK_SECONDARY,28,0.3216705882224903,0.2598630456087567,0.1341432507622591,0.06815363457986193,0.5811716185254875,0.6785714285714286,0.2890955161706442,0.14498825597174048,0.016486518337470422,0.0669512752747454
GSE57065,T1,T24,HALLMARK_OXIDATIVE_PHOSPHORYLATION,PRESET_PRIMARY,28,0.1768246396182242,0.09529038141437955,0.18897697989352144,-0.19347350655024456,0.5371029469143214,0.6071428571428571,0.1716975300864883,0.18707604680857706,0.3494307242273661,0.39310956475578684
GSE57065,T1,T24,HALLMARK_P53_PATHWAY,HALLMARK_SECONDARY,28,0.7356574942507424,0.4880529409851274,0.18918109834341576,0.3708212120580609,1.1102812288751676,0.8214285714285714,0.7284797232797781,0.1887047292595073,0.00010080683893545104,0.000688846732725582
GSE57065,T1,T24,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_SECONDARY,28,-0.18760583811931672,-0.14660662904524543,0.20736397664628659,-0.5974011525831899,0.1893510340493095,0.4642857142857143,-0.2260532541102514,0.2256219131495954,0.36561501758613413,0.5551931748530184
GSE57065,T1,T24,HALLMARK_PEROXISOME,HALLMARK_SECONDARY,28,0.4214562832836677,0.5036625575864039,0.1812429149211862,0.08189878287125445,0.7707689229087781,0.6785714285714286,0.43553583280526625,0.16784218446512397,0.020052347443790725,0.0669512752747454
GSE57065,T1,T24,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_SECONDARY,28,-0.5740360487102972,-0.4994754647338718,0.2517583916886283,-1.027046950012967,-0.05107793100118206,0.32142857142857145,-0.5705230241268615,0.27025704779628423,0.022601348466343235,0.0669512752747454
GSE57065,T1,T24,HALLMARK_PROTEIN_SECRETION,HALLMARK_SECONDARY,28,0.08744495208875415,0.010418234780510762,0.18146478522969572,-0.24001334475335687,0.45423307983150607,0.5,0.034563963552242165,0.17222324423760837,0.6298884486341678,0.7595713645294377
GSE57065,T1,T24,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SECONDARY,28,-0.21819375027777296,-0.3357432980305195,0.16161766231778027,-0.5307152788270462,0.09325690500911012,0.35714285714285715,-0.22909427512892874,0.15742694773956897,0.17699632270467425,0.2902739692356658
GSE57065,T1,T24,HALLMARK_SPERMATOGENESIS,HALLMARK_SECONDARY,28,-0.3227841888048563,-0.40209684979655513,0.17005231842048302,-0.6388492795413347,0.001280038550116764,0.35714285714285715,-0.2438357761917116,0.17353540981482038,0.057676804878444614,0.12446047368506469
GSE57065,T1,T24,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_SECONDARY,28,-0.10576665209091432,0.010378347323804738,0.17666065922324953,-0.4549936661516093,0.24176751530495635,0.5,-0.033086369111751814,0.16546122653247242,0.5493732765492342,0.7390520551718189
GSE57065,T1,T24,HALLMARK_TNFA_SIGNALING_VIA_NFKB,PRESET_PRIMARY,28,-0.6874509425412564,-0.507507347399252,0.17173478117863225,-1.022279751954744,-0.3658029543903105,0.2857142857142857,-0.5690018226101523,0.15586681147146592,6.254951752207305e-05,0.00018764855256621913
GSE57065,T1,T24,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_SECONDARY,28,-0.5183557261744429,-0.5399667419775657,0.2264846384242137,-0.9490170956995839,-0.08958136301646392,0.35714285714285715,-0.4849395823995378,0.22200660926187993,0.022096703232603737,0.0669512752747454
GSE57065,T1,T24,HALLMARK_UV_RESPONSE_DN,HALLMARK_SECONDARY,28,0.3234881325751136,0.110984662722661,0.19231446689931797,-0.028638509732827715,0.6756696661145624,0.6071428571428571,0.3941339967907872,0.18717015265746723,0.09255351546261058,0.17248609699850154
GSE57065,T1,T24,HALLMARK_UV_RESPONSE_UP,HALLMARK_SECONDARY,28,-0.41854775214879336,-0.4721099413975991,0.16620773370709074,-0.7431680082634069,-0.10419297574036776,0.32142857142857145,-0.5785011127304173,0.17847434696945114,0.011794939494191515,0.05917357589379357
GSE57065,T1,T24,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_SECONDARY,28,0.02160804792840105,0.1278351234800931,0.15312216512452229,-0.27441951892878336,0.3090288176360807,0.5714285714285714,0.17818639086256824,0.15324741138298761,0.887777991967085,0.9065149123541606
GSE57065,T1,T24,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_SECONDARY,28,0.3146584439228392,0.5025013282524868,0.18530009220162053,-0.06486958920766461,0.6676320661549473,0.6428571428571429,0.2968465564778716,0.18477778938547945,0.08948852567296825,0.17248609699850154
GSE57065,T1,T24,Neutrophil degranulation,REACTOME_SUPPLEMENT,28,-0.18114219843426987,-0.2330027984412958,0.13284211373414143,-0.41556655052427954,0.0715487279574445,0.39285714285714285,-0.12559735857295293,0.14156079825875845,0.17269659240169954,0.3453931848033991
GSE57065,T1,T24,TCR signaling,REACTOME_SUPPLEMENT,28,-0.08543962559988516,-0.1256375757349442,0.1970990336751234,-0.4455344288424375,0.3109928519667132,0.39285714285714285,-0.11537421627245394,0.19918120998683195,0.6646619046426172,0.6646619046426172
GSE57065,T2,T48,HALLMARK_ADIPOGENESIS,HALLMARK_SECONDARY,26,0.10842591219460261,0.22156626328551532,0.17707284431970885,-0.24046492588456642,0.44115186803527723,0.6153846153846154,0.03671099374708997,0.17850605333393166,0.5403235637352154,0.7334362074694305
GSE57065,T2,T48,HALLMARK_ALLOGRAFT_REJECTION,PRESET_PRIMARY,26,0.28577058927475363,0.3160418916522959,0.1726115761737554,-0.03429826094647583,0.6246504966185151,0.6923076923076923,0.2971030007576418,0.169652749422741,0.09780888027154432,0.11896575824384542
GSE57065,T2,T48,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_SECONDARY,26,0.6381751784941851,0.5076060230546516,0.23325429545613113,0.20962991325919006,1.0963797590930973,0.6923076923076923,0.6776377505673222,0.23058633604357184,0.006219797322996835,0.025501169024287024
GSE57065,T2,T48,HALLMARK_ANGIOGENESIS,HALLMARK_SECONDARY,26,-0.2643694594986828,-0.20069496689056443,0.17049222353101232,-0.5813320458252964,0.0549982289557149,0.34615384615384615,-0.11282467922242709,0.16422755465388117,0.12099164014790442,0.21568074982887311
GSE57065,T2,T48,HALLMARK_APICAL_JUNCTION,HALLMARK_SECONDARY,26,-0.7189563926781122,-0.6140363882044342,0.2359052368474664,-1.1767928827394116,-0.24822823043689196,0.19230769230769232,-0.7507875046304022,0.24213478993190632,0.002306390435482791,0.012474807745175679
GSE57065,T2,T48,HALLMARK_APICAL_SURFACE,HALLMARK_SECONDARY,26,0.1251949812608134,0.2841042941371782,0.221794229601795,-0.30240566345559944,0.5482053286079563,0.5769230769230769,0.21774002011644628,0.21249612093264775,0.572438015585897,0.7334362074694305
GSE57065,T2,T48,HALLMARK_APOPTOSIS,PRESET_PRIMARY,26,-0.5560367101477526,-0.2938559576742716,0.25138234697748413,-1.0292089487177516,-0.09192120641317582,0.34615384615384615,-0.45766487246165133,0.2483058248355757,0.026972448958812668,0.060688010157328505
GSE57065,T2,T48,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_SECONDARY,26,0.35431280494251194,0.2645873217665138,0.19267504409611036,-0.02302983233847827,0.7338287602774164,0.6923076923076923,0.3229916224457726,0.23220541568412653,0.0659278600314229,0.12286555733128814
GSE57065,T2,T48,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_SECONDARY,26,-0.42993621850999425,-0.31367886410777546,0.2017466648239961,-0.8178052255172265,-0.05354551009641649,0.3076923076923077,-0.40675922463283826,0.20094067564013668,0.0330833947623174,0.06782095926275067
GSE57065,T2,T48,HALLMARK_COAGULATION,PRESET_PRIMARY,26,-0.9104260031513081,-1.0404175042788766,0.22564963320069334,-1.3404555555466895,-0.51272428613191,0.19230769230769232,-0.9262561551818016,0.23195544148936095,5.467475876851588e-05,0.00016402427630554762
GSE57065,T2,T48,HALLMARK_COMPLEMENT,PRESET_PRIMARY,26,-0.8892929971541134,-0.7099626773316925,0.17000459657388256,-1.2178729944837976,-0.5692197870579355,0.11538461538461539,-0.850615820975292,0.16697995769004964,1.686011300055758e-07,1.5174101700501822e-06
GSE57065,T2,T48,HALLMARK_DNA_REPAIR,HALLMARK_SECONDARY,26,0.6310653067985128,0.6862772586614189,0.280790928900934,0.09477370004220852,1.2019358757841279,0.6538461538461539,0.6345937218368207,0.2771374289866709,0.024610888437885427,0.056058134775183475
GSE57065,T2,T48,HALLMARK_E2F_TARGETS,HALLMARK_SECONDARY,26,0.2408594239443816,0.21829072080932926,0.2692003524844393,-0.3045081468602734,0.7732161164938313,0.5384615384615384,0.2613264874618071,0.2745128885510122,0.37093582217266674,0.5849372580415129
GSE57065,T2,T48,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_SECONDARY,26,-0.5504344695159609,-0.5381542782375452,0.18374299276475461,-0.8991755419108316,-0.2125530113467584,0.34615384615384615,-0.5503577807456286,0.16641307908328284,0.002738372431867832,0.012474807745175679
GSE57065,T2,T48,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_SECONDARY,26,-0.4742105651123001,-0.449891326997253,0.2099101228058722,-0.89953393285719,-0.08910423355603303,0.3076923076923077,-0.4125665766225372,0.20302165686690482,0.02387639288074911,0.056058134775183475
GSE57065,T2,T48,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_SECONDARY,26,-0.6921881516819451,-0.8074057252666854,0.22086910603920004,-1.1176449689298724,-0.2535715393495567,0.3076923076923077,-0.7165336286518394,0.23154987887159986,0.001724824382750132,0.011786299948792567
GSE57065,T2,T48,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_SECONDARY,26,0.27260692294185895,0.34094391246755007,0.14114986867204882,0.00964631863618771,0.5644983224260868,0.6153846153846154,0.2592434968473086,0.14374599893584938,0.053442302012222546,0.10433973250005354
GSE57065,T2,T48,HALLMARK_G2M_CHECKPOINT,HALLMARK_SECONDARY,26,0.13125342701802103,0.16513863251262065,0.2603887241442037,-0.33795028888004447,0.6057934211955237,0.5769230769230769,0.118461021578628,0.27294226169865443,0.6142141229345031,0.7631145163731704
GSE57065,T2,T48,HALLMARK_GLYCOLYSIS,HALLMARK_SECONDARY,26,-0.12377631602021921,-0.2591430214397483,0.21021434945774603,-0.5138272209470824,0.28198197214990883,0.4230769230769231,-0.11104559930690995,0.20997223876769758,0.5559887211797923,0.7334362074694305
GSE57065,T2,T48,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_SECONDARY,26,-0.06876043918470173,-0.14338000692472033,0.24584994434216256,-0.5514260296731112,0.3963703479145852,0.46153846153846156,-0.16861487396253122,0.24564790846025927,0.7797195073974951,0.8630163660187131
GSE57065,T2,T48,HALLMARK_HEME_METABOLISM,HALLMARK_SECONDARY,26,-0.3134571053858034,-0.3231965775288307,0.13471382266937287,-0.5666447364588212,-0.05074984679200858,0.34615384615384615,-0.3257778951291324,0.1380167539655101,0.01997394295724096,0.051183228827929965
GSE57065,T2,T48,HALLMARK_HYPOXIA,HALLMARK_SECONDARY,26,0.044933566692662096,-0.01755004048633483,0.177183762487652,-0.30129893923256723,0.3809676614451771,0.5,0.03720713180099639,0.17440748027958672,0.7998056234511666,0.8630163660187131
GSE57065,T2,T48,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_SECONDARY,26,-0.5130715463141825,-0.4103358253547089,0.236824372854048,-0.9844821247645026,-0.06570197168902214,0.3076923076923077,-0.715683829154789,0.2242644232552131,0.03027572596137156,0.06533182970611758
GSE57065,T2,T48,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_SECONDARY,26,-0.8351731463853356,-0.6108051098510471,0.1632192742969069,-1.1835422427872404,-0.5315665107811134,0.07692307692307693,-0.8042871191958513,0.15825875369969822,3.106340728413906e-07,1.2735996986497016e-05
GSE57065,T2,T48,HALLMARK_INFLAMMATORY_RESPONSE,PRESET_PRIMARY,26,-0.6475858119949097,-0.45505189798195456,0.15874329104947993,-0.9558767119859629,-0.3552371964376069,0.19230769230769232,-0.6080117486270061,0.15240595078856425,4.514177421600024e-05,0.00016402427630554762
GSE57065,T2,T48,HALLMARK_INTERFERON_ALPHA_RESPONSE,PRESET_PRIMARY,26,-0.20744140133323505,0.10064683031138358,0.13304950978422578,-0.4737358414125006,0.02997106490107009,0.6153846153846154,-0.21534254144963427,0.12946382689511302,0.11896575824384543,0.11896575824384542
GSE57065,T2,T48,HALLMARK_INTERFERON_GAMMA_RESPONSE,PRESET_PRIMARY,26,-0.25024911089018653,0.028144041036175727,0.13597607903933123,-0.5092982305596503,-0.0008154987206369953,0.5,-0.27469685089788165,0.13515048994689408,0.0657108982767721,0.09856634741515814
GSE57065,T2,T48,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_SECONDARY,26,-0.7821898948953818,-0.6761115079449638,0.2266299917762236,-1.2115022688006243,-0.3458549644292356,0.23076923076923078,-0.7793708053164822,0.2188047104319746,0.0005576942069295529,0.005716365621027917
GSE57065,T2,T48,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_SECONDARY,26,-1.1575633570333008,-1.0770679364688482,0.2460126684965166,-1.6262740507511761,-0.669170673549984,0.15384615384615385,-0.9821110096350334,0.20273120010971868,2.5349317237974324e-06,5.196610033784736e-05
GSE57065,T2,T48,HALLMARK_MITOTIC_SPINDLE,HALLMARK_SECONDARY,26,-0.03726345460997267,-0.10590534736793347,0.22143891137164212,-0.4562140341957878,0.4013984005811639,0.5,-0.09439251904776769,0.22610513238842037,0.866364021048024,0.8880231215742246
GSE57065,T2,T48,HALLMARK_MTORC1_SIGNALING,HALLMARK_SECONDARY,26,-0.07002594971109502,-0.10295004707735753,0.2574121947478748,-0.5592320468915017,0.4355705172463994,0.46153846153846156,-0.13165650050136363,0.26797277759970767,0.7855926484075997,0.8630163660187131
GSE57065,T2,T48,HALLMARK_MYC_TARGETS_V1,HALLMARK_SECONDARY,26,0.29249993448997275,0.11930939786267533,0.280208815382951,-0.2522213180339892,0.8310261760775445,0.5384615384615384,0.3019540629809946,0.28188865505802124,0.29654825063597945,0.4863391310430063
GSE57065,T2,T48,HALLMARK_MYC_TARGETS_V2,HALLMARK_SECONDARY,26,0.724282673822082,0.5871328991540402,0.3109433863844741,0.1321427870361566,1.342287386220219,0.6538461538461539,0.7323867083617299,0.3121623176607385,0.019842796350833306,0.051183228827929965
GSE57065,T2,T48,HALLMARK_MYOGENESIS,HALLMARK_SECONDARY,26,-0.5577713363382869,-0.32333736296414833,0.2275783284865867,-0.9958466715419922,-0.12333515953567131,0.23076923076923078,-0.5151233278889558,0.23027766627110263,0.014250021233762133,0.044942374660326724
GSE57065,T2,T48,HALLMARK_NOTCH_SIGNALING,HALLMARK_SECONDARY,26,0.4896443287213853,0.328383119950308,0.16283849146849466,0.16861340662175073,0.7971683511372634,0.6538461538461539,0.5139187576593651,0.1533137507688849,0.0026389847950282668,0.012474807745175679
GSE57065,T2,T48,HALLMARK_OXIDATIVE_PHOSPHORYLATION,PRESET_PRIMARY,26,0.3616008768771374,0.26458209193018833,0.22364966064262073,-0.08475474362890394,0.7959186715244381,0.5769230769230769,0.33564916107217696,0.2239419174132237,0.10591749569666477,0.11896575824384542
GSE57065,T2,T48,HALLMARK_P53_PATHWAY,HALLMARK_SECONDARY,26,0.634013456634814,0.6752283326230706,0.17077006175987824,0.311544190188214,0.9696420273685099,0.7307692307692307,0.60653674618829,0.18388511207048344,0.0002050815049399475,0.002802780567512616
GSE57065,T2,T48,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_SECONDARY,26,-0.1821489847945679,0.020080313314227712,0.21176383824986497,-0.6024133113212444,0.19617273539017047,0.5,-0.026507856921066726,0.21902689892673102,0.3897055312473453,0.591775065968191
GSE57065,T2,T48,HALLMARK_PEROXISOME,HALLMARK_SECONDARY,26,0.6815019688047446,0.4582477345762605,0.21084898378560663,0.3058620517917962,1.0834609385922886,0.7692307692307693,0.754386659915047,0.20471263094315667,0.0012284944008665304,0.01007365408710555
GSE57065,T2,T48,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_SECONDARY,26,-0.5274747122119487,-0.4616686046194963,0.19944125549053723,-0.9017797084604832,-0.15271507276772278,0.2692307692307692,-0.5423384262231106,0.20474233407507217,0.008174832218310613,0.030469829177339557
GSE57065,T2,T48,HALLMARK_PROTEIN_SECRETION,HALLMARK_SECONDARY,26,0.05818843650143042,-0.2708832350860766,0.2295249095736793,-0.3757464590993289,0.5285846604251013,0.34615384615384615,0.01625106829384772,0.22260711720028525,0.7998688270417341,0.8630163660187131
GSE57065,T2,T48,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SECONDARY,26,-0.5638162691885417,-0.568594792240543,0.22717888389246194,-0.9766193026667,-0.11890903049661726,0.2692307692307692,-0.601000751219527,0.22565525920622237,0.013071462333363431,0.04466082963899173
GSE57065,T2,T48,HALLMARK_SPERMATOGENESIS,HALLMARK_SECONDARY,26,-0.1171244409240698,-0.3527555656608394,0.19136539736302846,-0.4842426022294927,0.24378279745709133,0.38461538461538464,-0.07584537875814203,0.2097862043485114,0.5405072718387971,0.7334362074694305
GSE57065,T2,T48,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_SECONDARY,26,-0.043057830629577715,-0.02873444294093422,0.1982279894095214,-0.45020781990674275,0.30077230226151375,0.46153846153846156,0.011844644962582546,0.20190034031771284,0.8280418257764715,0.8705055091496238
GSE57065,T2,T48,HALLMARK_TNFA_SIGNALING_VIA_NFKB,PRESET_PRIMARY,26,-0.42317429305967863,-0.37459231645978397,0.21312772748397704,-0.8345895678290672,2.5552915078168583e-05,0.3076923076923077,-0.35971166863051374,0.19789302996100366,0.04708407760369125,0.08475133968664425
GSE57065,T2,T48,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_SECONDARY,26,0.09936489951089149,0.20382629450651943,0.28339120231455855,-0.43747302578275193,0.6503518767740074,0.5384615384615384,0.03282496102538179,0.2796359793585505,0.7258674236994453,0.8630163660187131
GSE57065,T2,T48,HALLMARK_UV_RESPONSE_DN,HALLMARK_SECONDARY,26,0.43242108497922604,0.2854075765045121,0.18422496790224985,0.06946727744332112,0.7744663843942813,0.7307692307692307,0.4948837481037156,0.1808450266337717,0.01891282778714137,0.051183228827929965
GSE57065,T2,T48,HALLMARK_UV_RESPONSE_UP,HALLMARK_SECONDARY,26,-0.17857240444427994,-0.5970283181001135,0.22565209565368438,-0.5985364802719388,0.25733887260461946,0.4230769230769231,-0.2201616148517186,0.24764952203223903,0.42873300885779464,0.6277876201131993
GSE57065,T2,T48,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_SECONDARY,26,0.20398421636603833,0.09368484807485275,0.1759490080139444,-0.13751421642961517,0.5394907279603096,0.5384615384615384,0.2974069732099188,0.1705643645609785,0.246318796333323,0.42079461040276006
GSE57065,T2,T48,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_SECONDARY,26,0.021054480724301185,0.09761335163310889,0.2163598402763327,-0.3883021004137033,0.4362905018678316,0.5769230769230769,0.043988151340864916,0.21895477636905078,0.9224783625367458,0.9224783625367458
GSE57065,T2,T48,Neutrophil degranulation,REACTOME_SUPPLEMENT,26,-0.1697379496654699,-0.20936085922481054,0.23516957319372014,-0.6300666591540054,0.29054507364260007,0.4230769230769231,-0.1441485135341979,0.23884957257606568,0.4704369248636764,0.9408738497273528
GSE57065,T2,T48,TCR signaling,REACTOME_SUPPLEMENT,26,-0.007883110723599852,0.12911166470490726,0.19738766655565634,-0.39680003184912177,0.3542265871981248,0.5384615384615384,-0.038308818953363195,0.20226631360231054,0.9681431934103183,0.9681431934103183
GSE8121,T2,T48,HALLMARK_ADIPOGENESIS,HALLMARK_SECONDARY,30,-0.020189061359405805,-0.0056452353095999604,0.15236770087213838,-0.30335162493187706,0.26523255572892546,0.5,-0.01402253915666829,0.1471755508190757,0.8945870529919805,0.9572542921143302
GSE8121,T2,T48,HALLMARK_ALLOGRAFT_REJECTION,PRESET_PRIMARY,30,0.04452159592117978,0.025382714609835322,0.14675798683168434,-0.21449217110492913,0.33580297585714747,0.5333333333333333,0.04173135697059282,0.15178769784499668,0.7616098503022791,0.841588028821004
GSE8121,T2,T48,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_SECONDARY,30,-0.05349535627691805,-0.19360625798460646,0.1548314417042078,-0.35142268335108173,0.24943667422006285,0.36666666666666664,-0.05876922600828632,0.15537064899726197,0.729713203305135,0.9572542921143302
GSE8121,T2,T48,HALLMARK_ANGIOGENESIS,HALLMARK_SECONDARY,30,-0.36842726253020813,-0.3160639225978228,0.18617594234020365,-0.7529264386140566,-0.030946629728938833,0.3333333333333333,-0.3613051641032324,0.1956799935038505,0.04782503422435588,0.8407373841306893
GSE8121,T2,T48,HALLMARK_APICAL_JUNCTION,HALLMARK_SECONDARY,30,0.024397212366894606,-0.0250699158140587,0.19109549529378553,-0.34060053488644393,0.3760212681887683,0.4666666666666667,-0.0053441896599412675,0.19033958933911163,0.8984099232283558,0.9572542921143302
GSE8121,T2,T48,HALLMARK_APICAL_SURFACE,HALLMARK_SECONDARY,30,0.21226910628552717,0.18173101779506817,0.18164223717191785,-0.12618875004563526,0.5718588901092516,0.6,0.17366218611335132,0.18720831139777444,0.24256041682797969,0.9572542921143302
