record_type,dataset,signature_id,time_window,scaling_method,paired_n,mean_change,bootstrap_se,ci95_lower,ci95_upper,cohort_n,tau2,I2_percent,prediction_lower,prediction_upper
COHORT,GSE95233,SIG001,T1,HEALTHY_CONTROL_SD,20,-0.6799092170809125,0.33963494821547374,-1.284203288221749,-0.0020387924331272517,,,,,
COHORT,GSE95233,SIG001,T1,BASELINE_PERCENTILE,20,-0.11249999999999998,0.05198109281994154,-0.20500000000000002,-0.007499999999999998,,,,,
COHORT,GSE95233,SIG001,T1,RAW_SCORE,20,-0.20841954037637067,,,,,,,,
COHORT,GSE95233,SIG001,T2,BASELINE_SD,31,-1.068423878468503,0.19129329122947286,-1.452023431086934,-0.7089381446625044,,,,,
COHORT,GSE95233,SIG001,T2,BASELINE_MAD,31,-1.2307267359114886,0.21134613399463784,-1.638551648970619,-0.8104799933536637,,,,,
COHORT,GSE95233,SIG001,T2,HEALTHY_CONTROL_SD,31,-2.102782519639773,0.37295968866702534,-2.8364828403044946,-1.3909765164847594,,,,,
COHORT,GSE95233,SIG001,T2,BASELINE_PERCENTILE,31,-0.26534859521331944,0.051093815528713143,-0.36004162330905304,-0.16024973985431842,,,,,
COHORT,GSE95233,SIG001,T2,RAW_SCORE,31,-0.64458747615806,,,,,,,,
COHORT,GSE95233,SIG002,T1,BASELINE_SD,20,-0.17313817409584625,0.2336934240326891,-0.6195859836886445,0.2812462245350164,,,,,
COHORT,GSE95233,SIG002,T1,BASELINE_MAD,20,-0.17220722495009994,0.23080451494879356,-0.6266227804703538,0.26873410101580586,,,,,
COHORT,GSE95233,SIG002,T1,HEALTHY_CONTROL_SD,20,-0.18883552911169782,0.2466584336666601,-0.6757336641817836,0.2875626410936686,,,,,
COHORT,GSE95233,SIG002,T1,BASELINE_PERCENTILE,20,-0.04,0.06594287085838789,-0.16999999999999998,0.0875,,,,,
COHORT,GSE95233,SIG002,T1,RAW_SCORE,20,-0.17115893274999988,,,,,,,,
COHORT,GSE95233,SIG002,T2,BASELINE_SD,31,-0.877910548541263,0.21035565243354357,-1.277069180706769,-0.45018246674781986,,,,,
COHORT,GSE95233,SIG002,T2,BASELINE_MAD,31,-0.8731900986492955,0.2074182252041709,-1.2558484231727034,-0.4529223762341438,,,,,
COHORT,GSE95233,SIG002,T2,HEALTHY_CONTROL_SD,31,-0.9575052053786649,0.22650114579179184,-1.3848928937114935,-0.5100554698009706,,,,,
COHORT,GSE95233,SIG002,T2,BASELINE_PERCENTILE,31,-0.24661810613943805,0.05772834744086364,-0.3496618106139438,-0.12484391259105114,,,,,
COHORT,GSE95233,SIG002,T2,RAW_SCORE,31,-0.8678746516935483,,,,,,,,
COHORT,GSE95233,SIG003,T1,BASELINE_SD,20,-0.2255206330606594,0.21014030862254168,-0.6081414661407164,0.2162194399056839,,,,,
COHORT,GSE95233,SIG003,T1,BASELINE_MAD,20,-0.24217236352282243,0.21937680429574322,-0.656993897713648,0.21649677256187122,,,,,
COHORT,GSE95233,SIG003,T1,HEALTHY_CONTROL_SD,20,-0.45408865886169514,0.4345418058068902,-1.223507265228425,0.4480513238149047,,,,,
COHORT,GSE95233,SIG003,T1,BASELINE_PERCENTILE,20,-0.1025,0.067889847835719,-0.22499999999999995,0.037500000000000006,,,,,
COHORT,GSE95233,SIG003,T1,RAW_SCORE,20,-0.01679752693831619,,,,,,,,
COHORT,GSE95233,SIG003,T2,BASELINE_SD,31,-1.2010246142984093,0.25486554898436825,-1.6907892523256491,-0.6877981534881266,,,,,
COHORT,GSE95233,SIG003,T2,BASELINE_MAD,31,-1.2897044742487014,0.28245387960408924,-1.80654076077176,-0.7086102715801635,,,,,
COHORT,GSE95233,SIG003,T2,HEALTHY_CONTROL_SD,31,-2.4182783143392386,0.5367236834296693,-3.4993679487706175,-1.3937350838703524,,,,,
COHORT,GSE95233,SIG003,T2,BASELINE_PERCENTILE,31,-0.28511966701352753,0.05251053555061525,-0.3860822060353799,-0.1841831425598335,,,,,
COHORT,GSE95233,SIG003,T2,RAW_SCORE,31,-0.08945630844709442,,,,,,,,
COHORT,GSE95233,SIG004,T1,BASELINE_SD,20,-0.24743921599169072,0.23399399601354873,-0.7115157629624357,0.20767608455301814,,,,,
COHORT,GSE95233,SIG004,T1,BASELINE_MAD,20,-0.1981299496844209,0.18746473200127128,-0.5859034301391481,0.15875039320306383,,,,,
COHORT,GSE95233,SIG004,T1,HEALTHY_CONTROL_SD,20,-0.3044279635630925,0.2845416855148908,-0.857642381558349,0.2400525241456765,,,,,
COHORT,GSE95233,SIG004,T1,BASELINE_PERCENTILE,20,-0.08,0.07543186665256829,-0.23249999999999998,0.06999999999999999,,,,,
COHORT,GSE95233,SIG004,T1,RAW_SCORE,20,-0.012915375723358513,,,,,,,,
COHORT,GSE95233,SIG004,T2,BASELINE_SD,31,0.6577234055200887,0.23801855734988145,0.18517059208557388,1.112578626008747,,,,,
COHORT,GSE95233,SIG004,T2,BASELINE_MAD,31,0.5266534034214578,0.19047873576726398,0.15810129420681793,0.8997223850319119,,,,,
COHORT,GSE95233,SIG004,T2,HEALTHY_CONTROL_SD,31,0.8092063989444043,0.3000438934105735,0.21736928161705352,1.3631529326199159,,,,,
COHORT,GSE95233,SIG004,T2,BASELINE_PERCENTILE,31,0.17169614984391257,0.06819414813270755,0.029110301768990644,0.29869927159209136,,,,,
COHORT,GSE95233,SIG004,T2,RAW_SCORE,31,0.0343306329608808,,,,,,,,
COHORT,GSE95233,SIG022,T1,BASELINE_SD,20,-0.2844166683801482,0.12827499569895814,-0.5508071433304063,-0.05593791342096559,,,,,
COHORT,GSE95233,SIG022,T1,BASELINE_MAD,20,-0.32038835145760414,0.14606113266770562,-0.6126703449420047,-0.04268399123474636,,,,,
COHORT,GSE95233,SIG022,T1,HEALTHY_CONTROL_SD,20,-0.4009367541499206,0.1803438090607248,-0.7779403259750625,-0.06200706290404012,,,,,
COHORT,GSE95233,SIG022,T1,BASELINE_PERCENTILE,20,-0.07749999999999999,0.032373642632644126,-0.13999999999999999,-0.015000000000000003,,,,,
COHORT,GSE95233,SIG022,T1,RAW_SCORE,20,-0.14915873771220242,,,,,,,,
COHORT,GSE95233,SIG022,T2,BASELINE_SD,31,0.12271057166694622,0.13631781628295428,-0.13149486307230232,0.3823182921148325,,,,,
COHORT,GSE95233,SIG022,T2,BASELINE_MAD,31,0.13823042786734643,0.15271841821807228,-0.1568190029041193,0.43565725294306823,,,,,
COHORT,GSE95233,SIG022,T2,HEALTHY_CONTROL_SD,31,0.1729827530300282,0.18878481971362782,-0.1930067865699776,0.546325381659704,,,,,
COHORT,GSE95233,SIG022,T2,BASELINE_PERCENTILE,31,0.029136316337148797,0.043443819257205904,-0.056191467221644115,0.11446409989594171,,,,,
COHORT,GSE95233,SIG022,T2,RAW_SCORE,31,0.06435401299800188,,,,,,,,
COHORT,GSE95233,SIG023,T1,BASELINE_SD,20,0.3302774250683943,0.13869476871197461,0.043131609407987194,0.5935509973043749,,,,,
COHORT,GSE95233,SIG023,T1,BASELINE_MAD,20,0.28251548272417276,0.11441900550551053,0.042185531466401256,0.5007891238879884,,,,,
COHORT,GSE95233,SIG023,T1,HEALTHY_CONTROL_SD,20,0.5700618373821706,0.2358851942463539,0.07654292925993525,1.0121803228100539,,,,,
COHORT,GSE95233,SIG023,T1,BASELINE_PERCENTILE,20,0.11499999999999999,0.04928553000294646,0.017437499999999998,0.20750000000000002,,,,,
COHORT,GSE95233,SIG023,T1,RAW_SCORE,20,0.7667933954999999,,,,,,,,
COHORT,GSE95233,SIG023,T2,BASELINE_SD,31,-0.10679284380492043,0.13699584865927156,-0.37615235510004885,0.15265940659190452,,,,,
COHORT,GSE95233,SIG023,T2,BASELINE_MAD,31,-0.09134936126132895,0.11487298627600329,-0.30837380003631454,0.14122156408352313,,,,,
COHORT,GSE95233,SIG023,T2,HEALTHY_CONTROL_SD,31,-0.18432541899009072,0.23312820085599972,-0.6253102528660625,0.2828922633868489,,,,,
COHORT,GSE95233,SIG023,T2,BASELINE_PERCENTILE,31,-0.09989594172736732,0.040383232573384116,-0.17898022892819976,-0.02182622268470358,,,,,
COHORT,GSE95233,SIG023,T2,RAW_SCORE,31,-0.24793716161290325,,,,,,,,
COHORT,GSE95233,SIG033,T1,BASELINE_SD,20,-0.2670993762086468,0.2024292832978729,-0.6984226348781318,0.09445681470852181,,,,,
COHORT,GSE95233,SIG033,T1,BASELINE_MAD,20,-0.22653816643756491,0.17024634793820476,-0.5741426382770128,0.09465625846950074,,,,,
COHORT,GSE95233,SIG033,T1,HEALTHY_CONTROL_SD,20,-0.5432549403478887,0.39922059570972784,-1.384869491787838,0.17978652755445382,,,,,
COHORT,GSE95233,SIG033,T1,BASELINE_PERCENTILE,20,-0.145,0.05895212741422765,-0.2625,-0.03749999999999999,,,,,
COHORT,GSE95233,SIG033,T1,RAW_SCORE,20,-0.18718178264804913,,,,,,,,
COHORT,GSE95233,SIG033,T2,BASELINE_SD,31,-0.25598831106438585,0.1829660261015167,-0.6201215704527788,0.08440733283647166,,,,,
COHORT,GSE95233,SIG033,T2,BASELINE_MAD,31,-0.21711440678421792,0.158102320195449,-0.5591111531664263,0.06867182832500704,,,,,
COHORT,GSE95233,SIG033,T2,HEALTHY_CONTROL_SD,31,-0.5206560817588975,0.3661248569247982,-1.3115947690970657,0.13731618303035442,,,,,
COHORT,GSE95233,SIG033,T2,BASELINE_PERCENTILE,31,-0.06035379812695109,0.04886225851452827,-0.1581945889698231,0.03329864724245576,,,,,
COHORT,GSE95233,SIG033,T2,RAW_SCORE,31,-0.1793952089377582,,,,,,,,
COHORT,GSE95233,SIG034,T1,BASELINE_SD,20,0.009668044195252912,0.16223423238455464,-0.2969182837239777,0.3414428625516429,,,,,
COHORT,GSE95233,SIG034,T1,BASELINE_MAD,20,0.011759544363933184,0.19471264234027233,-0.3791030037097946,0.37898213432105393,,,,,
COHORT,GSE95233,SIG034,T1,HEALTHY_CONTROL_SD,20,0.015454463114635466,0.25212704531892804,-0.4825526129243003,0.5063848317694797,,,,,
COHORT,GSE95233,SIG034,T1,BASELINE_PERCENTILE,20,-0.032499999999999994,0.06544695200514217,-0.16499999999999998,0.095,,,,,
COHORT,GSE95233,SIG034,T1,RAW_SCORE,20,0.0008238387862489094,,,,,,,,
COHORT,GSE95233,SIG034,T2,BASELINE_SD,31,-0.23213994270950333,0.12903524637967387,-0.4713766029833247,0.029285112830746654,,,,,
COHORT,GSE95233,SIG034,T2,BASELINE_MAD,31,-0.2823590686804783,0.1573918371634506,-0.5690294261918276,0.057807900779289614,,,,,
COHORT,GSE95233,SIG034,T2,HEALTHY_CONTROL_SD,31,-0.3710779667100767,0.19955347149442,-0.7387262651251363,0.036625356481766104,,,,,
COHORT,GSE95233,SIG034,T2,BASELINE_PERCENTILE,31,-0.10093652445369408,0.03940303749118797,-0.17377731529656604,-0.01873048907388138,,,,,
COHORT,GSE95233,SIG034,T2,RAW_SCORE,31,-0.019781238560699993,,,,,,,,
META_PRIMARY_INDEPENDENT,POOLED,SIG001,T1,BASELINE_MAD,172,-0.32876772974649393,0.012945857093821959,-0.36996722482346567,-0.2875682346695222,4.0,0.0,0.0,-0.38446925710948315,-0.2730662023835047
META_PRIMARY_INDEPENDENT,POOLED,SIG001,T1,BASELINE_PERCENTILE,172,-0.1204600462522885,0.00653911886781633,-0.1412704409329852,-0.09964965157159181,4.0,0.0,0.0,-0.14859560389870596,-0.09232448860587102
META_PRIMARY_INDEPENDENT,POOLED,SIG001,T1,BASELINE_SD,172,-0.37972176109687,0.017418063322815737,-0.43515381236377226,-0.32428970982996774,4.0,0.0,0.0,-0.4546656387988034,-0.3047778833949366
META_PRIMARY_INDEPENDENT,POOLED,SIG001,T1,HEALTHY_CONTROL_SD,172,-0.8853002940243387,0.2685747089597779,-1.7400248842461803,-0.0305757038024973,4.0,0.19908196577740533,73.64935086704321,-3.126046240823947,1.3554456527752698
META_PRIMARY_INDEPENDENT,POOLED,SIG001,T2,BASELINE_MAD,146,-0.8158550734073357,0.18551217027918976,-1.3309194305336125,-0.3007907162810587,5.0,0.14721503040673112,86.73925595206259,-2.1721515456950526,0.5404413988803812
META_PRIMARY_INDEPENDENT,POOLED,SIG001,T2,BASELINE_PERCENTILE,146,-0.24104046481000146,0.03937649756535525,-0.3503671487351651,-0.13171378088483782,5.0,0.006176103869675214,77.69848745668025,-0.5207811595438598,0.03870022992385691
META_PRIMARY_INDEPENDENT,POOLED,SIG001,T2,BASELINE_SD,146,-0.8545764986214649,0.17867861658350773,-1.3506678690382592,-0.35848512820467066,5.0,0.1417340568123287,88.24594256915205,-2.1807828831719207,0.471629885928991
META_PRIMARY_INDEPENDENT,POOLED,SIG001,T2,HEALTHY_CONTROL_SD,115,-1.7330622591389924,0.41809671399723664,-3.063632601850989,-0.40249191642699556,4.0,0.586617594408222,82.06479782735593,-5.487536559795879,2.021412041517894
META_PRIMARY_INDEPENDENT,POOLED,SIG001,T4,BASELINE_MAD,82,-0.6943268467073507,0.0050911459054884135,-0.7590159889255345,-0.6296377044891669,2.0,0.0,0.0,,
META_PRIMARY_INDEPENDENT,POOLED,SIG001,T4,BASELINE_PERCENTILE,82,-0.25918345581421826,0.015105646258047705,-0.45111888984509174,-0.06724802178334474,2.0,0.0,0.0,,
META_PRIMARY_INDEPENDENT,POOLED,SIG001,T4,BASELINE_SD,82,-0.8115121964366494,0.019139463759134653,-1.0547021415057365,-0.5683222513675622,2.0,0.0,0.0,,
META_PRIMARY_INDEPENDENT,POOLED,SIG001,T4,HEALTHY_CONTROL_SD,82,-1.7653026306558275,1.0187311772036465,-14.709509539591846,11.17890427828019,2.0,1.9620352418007723,94.52631637518955,,
META_PRIMARY_INDEPENDENT,POOLED,SIG002,T1,BASELINE_MAD,141,-0.08215704253983248,0.024075261760712473,-0.18574453327271115,0.02143044819304618,3.0,0.0,0.0,-0.3880622475546398,0.22374816247497487
META_PRIMARY_INDEPENDENT,POOLED,SIG002,T1,BASELINE_PERCENTILE,141,-0.024628242711218332,0.008382707977739753,-0.0606961240738859,0.01143963865144924,3.0,0.0,0.0,-0.1311406465221023,0.08188416109966563
META_PRIMARY_INDEPENDENT,POOLED,SIG002,T1,BASELINE_SD,141,-0.07042089015395653,0.025321950280597142,-0.1793724486499978,0.03853066834208475,3.0,0.0,0.0,-0.39216677474497796,0.2513249944370649
META_PRIMARY_INDEPENDENT,POOLED,SIG002,T1,HEALTHY_CONTROL_SD,141,-0.147612070491784,0.02596170914209164,-0.25931628919958183,-0.03590785178398612,3.0,0.0,0.0,-0.47748686215890124,0.18226272117533326
META_PRIMARY_INDEPENDENT,POOLED,SIG002,T2,BASELINE_MAD,118,-0.6759081376844535,0.06331357961111073,-0.8774002051921539,-0.4744160701767531,4.0,0.0,0.0,-0.9483244838250331,-0.4034917915438739
META_PRIMARY_INDEPENDENT,POOLED,SIG002,T2,BASELINE_PERCENTILE,118,-0.20945931572828433,0.0211957871761805,-0.27691377031471154,-0.14200486114185712,4.0,0.0,0.0,-0.30065742727993583,-0.11826120417663281
META_PRIMARY_INDEPENDENT,POOLED,SIG002,T2,BASELINE_SD,118,-0.691311834475202,0.06819470302493388,-0.9083378151568603,-0.4742858537935436,4.0,0.0,0.0,-0.9847299595962515,-0.3978937093541524
META_PRIMARY_INDEPENDENT,POOLED,SIG002,T2,HEALTHY_CONTROL_SD,87,-1.0692149609459802,0.10807903110087275,-1.5342414991350646,-0.6041884227568959,3.0,0.0,0.0,-2.442489257828881,0.3040593359369208
META_PRIMARY_INDEPENDENT,POOLED,SIG003,T1,BASELINE_MAD,141,-0.18583136884085816,0.01901209536450514,-0.26763381285818955,-0.10402892482352674,3.0,0.0,0.0,-0.4274029450108321,0.05574020732911575
META_PRIMARY_INDEPENDENT,POOLED,SIG003,T1,BASELINE_PERCENTILE,141,-0.06477903541400455,0.014495923357860438,-0.12714995961916883,-0.002408111208840276,3.0,0.0,0.0,-0.24896720544260748,0.11940913461459839
META_PRIMARY_INDEPENDENT,POOLED,SIG003,T1,BASELINE_SD,141,-0.17226504677804358,0.021910841349772576,-0.26653978812158163,-0.07799030543450551,3.0,0.0,0.0,-0.45066868291573614,0.10613858935964895
META_PRIMARY_INDEPENDENT,POOLED,SIG003,T1,HEALTHY_CONTROL_SD,141,-0.3188485796854048,0.03360355546199979,-0.4634330093214739,-0.1742641500493357,3.0,0.0,0.0,-0.7458222352576251,0.10812507588681558
META_PRIMARY_INDEPENDENT,POOLED,SIG003,T2,BASELINE_MAD,118,-0.8837813187304728,0.21558395862378615,-1.5698656913312965,-0.19769694612964916,4.0,0.09521066843493459,59.74976729099858,-2.503357827237215,0.7357951897762696
META_PRIMARY_INDEPENDENT,POOLED,SIG003,T2,BASELINE_PERCENTILE,118,-0.231501205186269,0.02774076376221265,-0.31978469632708617,-0.14321771404545178,4.0,0.00028161737492810707,9.720376620997712,-0.3710005688450828,-0.09200184152745519
META_PRIMARY_INDEPENDENT,POOLED,SIG003,T2,BASELINE_SD,118,-0.9000196565562886,0.10241204424206868,-1.2259404883710685,-0.5740988247415086,4.0,0.0,0.0,-1.3406631182681874,-0.45937619484438974
META_PRIMARY_INDEPENDENT,POOLED,SIG003,T2,HEALTHY_CONTROL_SD,87,-1.362830575739418,0.45008537191138137,-3.299391629790226,0.5737304783113903,3.0,0.3922823369577743,68.11681424232604,-11.16275965023201,8.437098498753175
META_PRIMARY_INDEPENDENT,POOLED,SIG004,T1,BASELINE_MAD,141,0.0196664611589123,0.08915198971567634,-0.36392359074908487,0.40325651306690946,3.0,0.009319878408942609,26.912657266203333,-1.6500253281789503,1.689358250496775
META_PRIMARY_INDEPENDENT,POOLED,SIG004,T1,BASELINE_PERCENTILE,141,0.009159370905314065,0.033171459191606474,-0.13356589853345568,0.15188464034408383,3.0,0.0016398547306892687,38.6766949706115,-0.6559713607377226,0.6742901025483506
META_PRIMARY_INDEPENDENT,POOLED,SIG004,T1,BASELINE_SD,141,0.02954731984040789,0.09318600032181609,-0.3713996788137197,0.43049431849453546,3.0,0.008379857929404553,22.314162603866155,-1.6302297561162242,1.68932439579704
META_PRIMARY_INDEPENDENT,POOLED,SIG004,T1,HEALTHY_CONTROL_SD,141,0.024674001310487206,0.16942208622071336,-0.7042904004378802,0.7536384030588547,3.0,0.03361553299925519,38.13389190276648,-3.1472837782257552,3.19663178084673
META_PRIMARY_INDEPENDENT,POOLED,SIG004,T2,BASELINE_MAD,118,0.7006656667897108,0.1532363879083894,0.21299909025555086,1.1883322433238708,4.0,0.06627887987355942,62.15071727386695,-0.5884098841510271,1.9897412177304488
META_PRIMARY_INDEPENDENT,POOLED,SIG004,T2,BASELINE_PERCENTILE,118,0.1533822490524889,0.05415999713966737,-0.018979033738851764,0.32574353184382954,4.0,0.009269115587140405,77.5858506341617,-0.32190842781580353,0.6286729259207814
META_PRIMARY_INDEPENDENT,POOLED,SIG004,T2,BASELINE_SD,118,0.6964935969758921,0.11455982566234356,0.33191310306275756,1.0610740908890266,4.0,0.02613948479506264,33.0067376089895,-0.15607721459270163,1.5490644085444858
META_PRIMARY_INDEPENDENT,POOLED,SIG004,T2,HEALTHY_CONTROL_SD,87,0.7433747111260455,0.14219031286004347,0.13157917336243108,1.3551702488896598,3.0,0.0,0.0,-1.0633245156110003,2.5500739378630914
META_PRIMARY_INDEPENDENT,POOLED,SIG022,T1,BASELINE_MAD,172,-0.05933175075486221,0.09127200762962816,-0.34980001421164936,0.23113651270192495,4.0,0.01656247144678877,53.35543747339629,-0.7381841514290725,0.6195206499193481
META_PRIMARY_INDEPENDENT,POOLED,SIG022,T1,BASELINE_PERCENTILE,172,-0.02300750466358635,0.020833151579959103,-0.0893078909366542,0.0432928816094815,4.0,0.0008097440424768878,40.060140760439644,-0.1747493389370317,0.12873432960985898
META_PRIMARY_INDEPENDENT,POOLED,SIG022,T1,BASELINE_SD,172,-0.05836576102022418,0.08149274853680255,-0.31771205750863096,0.20098053546818262,4.0,0.0102932786530404,49.708500429847575,-0.6182787196737972,0.5015471976333489
META_PRIMARY_INDEPENDENT,POOLED,SIG022,T1,HEALTHY_CONTROL_SD,172,-0.10351561237329827,0.12928169622312174,-0.5149476688594545,0.30791644411285796,4.0,0.022754263724548546,43.31374745677486,-0.9583046993710903,0.7512734746244937
META_PRIMARY_INDEPENDENT,POOLED,SIG022,T2,BASELINE_MAD,146,0.1897991330102752,0.16804145052363278,-0.27675872976640314,0.6563569957869535,5.0,0.12032323037230212,85.50579102344138,-1.0368312706065437,1.4164295366270943
META_PRIMARY_INDEPENDENT,POOLED,SIG022,T2,BASELINE_PERCENTILE,146,0.03519565988116588,0.03681093372029048,-0.06700787686429521,0.13739919662662697,5.0,0.005642481870309051,82.27561629419101,-0.23101985812208428,0.30141117788441607
META_PRIMARY_INDEPENDENT,POOLED,SIG022,T2,BASELINE_SD,146,0.1396912036954347,0.11907535551709132,-0.19091498427968123,0.4702973916705506,5.0,0.059513684300299644,82.80981482915132,-0.7242279387868831,1.0036103461777524
META_PRIMARY_INDEPENDENT,POOLED,SIG022,T2,HEALTHY_CONTROL_SD,115,0.0009220983630779807,0.07962729872340388,-0.252487504258985,0.25433170098514096,4.0,0.0026489904819671666,0.0,-0.40702513825326336,0.40886933497941935
META_PRIMARY_INDEPENDENT,POOLED,SIG022,T4,BASELINE_MAD,82,0.1943435516476498,0.00856881441813297,0.08546644130236103,0.30322066199293857,2.0,0.0,0.0,,
META_PRIMARY_INDEPENDENT,POOLED,SIG022,T4,BASELINE_PERCENTILE,82,0.0598600130066976,0.011851827751488814,-0.09073173690464692,0.21045176291804213,2.0,0.0,0.0,,
META_PRIMARY_INDEPENDENT,POOLED,SIG022,T4,BASELINE_SD,82,0.2149536439576558,0.022973485225318988,-0.07695216282464509,0.5068594507399566,2.0,0.0,0.0,,
META_PRIMARY_INDEPENDENT,POOLED,SIG022,T4,HEALTHY_CONTROL_SD,82,0.5158667767518783,0.023886331534990094,0.21236215786599988,0.8193713956377567,2.0,0.0,0.0,,
META_PRIMARY_INDEPENDENT,POOLED,SIG023,T1,BASELINE_MAD,172,0.05511439236327256,0.2027096607218038,-0.5899982184462584,0.7002270031728035,4.0,0.13232035917060955,85.87223647196673,-1.7366269927010745,1.8468557774276197
META_PRIMARY_INDEPENDENT,POOLED,SIG023,T1,BASELINE_PERCENTILE,172,0.0029825426451718733,0.06025975979429033,-0.18879090726948458,0.1947559925598283,4.0,0.012164337508073447,86.30299322478633,-0.5377767996803879,0.5437418849707316
META_PRIMARY_INDEPENDENT,POOLED,SIG023,T1,BASELINE_SD,172,0.04793222868355398,0.17882243364954065,-0.521160564586367,0.6170250219534749,4.0,0.10175158732419722,85.75052565127302,-1.5255041067936546,1.6213685641607625
META_PRIMARY_INDEPENDENT,POOLED,SIG023,T1,HEALTHY_CONTROL_SD,172,0.07282420998203691,0.28545300527174283,-0.8356146519773103,0.9812630719413841,4.0,0.27257032157203076,85.66477093912049,-2.4873580758084954,2.633006495772569
META_PRIMARY_INDEPENDENT,POOLED,SIG023,T2,BASELINE_MAD,146,-0.08570036934886582,0.08832319761991828,-0.3309248790561058,0.15952414035837414,5.0,0.011421094287263586,27.25797896016193,-0.5269265687446503,0.3555258300469186
META_PRIMARY_INDEPENDENT,POOLED,SIG023,T2,BASELINE_PERCENTILE,146,-0.0696692871133969,0.023191892908125355,-0.13406030465843308,-0.005278269568360722,5.0,0.0006703276667761792,26.807488429966014,-0.1802880976602805,0.040949523433486706
META_PRIMARY_INDEPENDENT,POOLED,SIG023,T2,BASELINE_SD,146,-0.053095792252393234,0.07917879062563585,-0.2729313579204212,0.16673977341563478,5.0,0.014086374224135868,41.631798742412066,-0.5071457366795704,0.4009541521747839
META_PRIMARY_INDEPENDENT,POOLED,SIG023,T2,HEALTHY_CONTROL_SD,115,0.01318118800468093,0.12440532568934401,-0.3827320810930573,0.40909445710241915,4.0,0.002387175114306063,0.0,-0.5618931002942134,0.5882554763035752
META_PRIMARY_INDEPENDENT,POOLED,SIG023,T4,BASELINE_MAD,82,-0.2967264763652545,0.011218264896392974,-0.4392680469263528,-0.1541849058041562,2.0,0.0,0.0,,
META_PRIMARY_INDEPENDENT,POOLED,SIG023,T4,BASELINE_PERCENTILE,82,-0.13724107284382417,0.021264251632222845,-0.407429007649858,0.13294686196220964,2.0,0.0,0.0,,
META_PRIMARY_INDEPENDENT,POOLED,SIG023,T4,BASELINE_SD,82,-0.23805668990433557,0.004103251213476259,-0.29019343990777835,-0.18591993990089278,2.0,0.0,0.0,,
META_PRIMARY_INDEPENDENT,POOLED,SIG023,T4,HEALTHY_CONTROL_SD,82,-0.5691099280471565,0.19225095107764384,-3.0118898732134896,1.8736700171191765,2.0,0.0,0.0,,
META_PRIMARY_INDEPENDENT,POOLED,SIG033,T1,BASELINE_MAD,172,-0.16653949839205612,0.057834653675500565,-0.3505951782990478,0.017516181514935558,4.0,0.0,0.0,-0.4153819288999796,0.0823029321158674
META_PRIMARY_INDEPENDENT,POOLED,SIG033,T1,BASELINE_PERCENTILE,172,-0.07949906962221796,0.03446845893302316,-0.18919308940245988,0.03019495015802394,4.0,0.0021069764784974175,49.87230753671758,-0.3264822478522243,0.16748410860778834
META_PRIMARY_INDEPENDENT,POOLED,SIG033,T1,BASELINE_SD,172,-0.1649457742802673,0.06265786116816123,-0.3643510530518963,0.0344595044913617,4.0,0.0,6.3896645120473465,-0.4345407916723781,0.10464924311184348
META_PRIMARY_INDEPENDENT,POOLED,SIG033,T1,HEALTHY_CONTROL_SD,172,-0.30898366413708045,0.0987757765314196,-0.6233322692110808,0.00536494093691986,4.0,0.0,0.0,-0.733981528657849,0.1160142003836882
META_PRIMARY_INDEPENDENT,POOLED,SIG033,T2,BASELINE_MAD,146,-0.1387468460558278,0.08809775357728061,-0.38334542275439043,0.10585173064273484,5.0,0.005738777186318966,6.779806352541498,-0.5085135741073653,0.2310198819957097
META_PRIMARY_INDEPENDENT,POOLED,SIG033,T2,BASELINE_PERCENTILE,146,-0.026381702307877022,0.038972411613866595,-0.1345864637709508,0.08182305915519673,5.0,0.004158298728021638,57.53144858507948,-0.266169002272377,0.21340559765662293
META_PRIMARY_INDEPENDENT,POOLED,SIG033,T2,BASELINE_SD,146,-0.12266237137880723,0.08838544838477186,-0.36805971691741973,0.12273497415980528,5.0,0.00468086623799979,19.75318952252917,-0.47836896233190607,0.23304421957429158
META_PRIMARY_INDEPENDENT,POOLED,SIG033,T2,HEALTHY_CONTROL_SD,115,-0.42145532888971077,0.0628196304544319,-0.6213754297287404,-0.2215352280506812,4.0,0.0,0.0,-0.6917463833429751,-0.15116427443644648
META_PRIMARY_INDEPENDENT,POOLED,SIG033,T4,BASELINE_MAD,82,0.06556387946199364,0.11604933729350687,-1.4089827597165692,1.5401105186405566,2.0,0.004084502802047079,12.504161105471107,,
META_PRIMARY_INDEPENDENT,POOLED,SIG033,T4,BASELINE_PERCENTILE,82,-0.011757480554907041,0.051030141504992445,-0.6601569062464421,0.6366419451366281,2.0,0.0025198223259138707,39.750145394825765,,
META_PRIMARY_INDEPENDENT,POOLED,SIG033,T4,BASELINE_SD,82,0.08030114866720746,0.10753190042332965,-1.2860211938092483,1.446623491143663,2.0,0.0015267565195391595,4.193358953741857,,
META_PRIMARY_INDEPENDENT,POOLED,SIG033,T4,HEALTHY_CONTROL_SD,82,0.09900573184416274,0.19904715596077407,-2.430128183997963,2.628139647686288,2.0,0.01540413939642075,17.688438579673928,,
META_PRIMARY_INDEPENDENT,POOLED,SIG034,T1,BASELINE_MAD,172,0.03668059245745939,0.05158776639931596,-0.12749470411791133,0.2008558890328301,4.0,0.0,0.0,-0.18528365145948433,0.2586448363744031
